                                                                                                                 ad_url          transaction_type     price
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw---st-regis-bez-provizije-za-kupca-id-13211/5425635168914?kid=1          prodaja            1151888.0
                  https://www.halooglasi.com/nekretnine/prodaja-stanova/lux-duplex-u-a-bloku-id1252/5425642380516?kid=1          prodaja            1150000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/a-blok-penthouse-rezidencija-256m2-xi-cg-lux/5425642212852?kid=1          prodaja            1150000.0
           https://www.halooglasi.com/nekretnine/prodaja-kuca/lion-480kvm-4-5ari-luks-ili-izdavanje/5425636807820?kid=4          prodaja            1150000.0
          https://www.halooglasi.com/nekretnine/prodaja-stanova/novi-beograd-a-blok-jurija-gagarina/5425642741583?kid=1          prodaja            1150000.0
               https://www.halooglasi.com/nekretnine/prodaja-stanova/jedinstven-lux-stan-na-dedinju/5425642481074?kid=1          prodaja            1150000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-riviera---premium-river-view-apartment---1/5425642379700?kid=1          prodaja            1148888.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw---st-regis-bez-provizije-za-kupca-id-13212/5425635169003?kid=1          prodaja            1142888.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/duplex-penthaus-patrijarha-varnave-283m22pm-i/5425643074504?kid=1          prodaja            1130000.0
    https://www.halooglasi.com/nekretnine/prodaja-stanova/neznanog-junaka--lux-sa-dva-garazna-mesta/5425642467806?kid=1          prodaja            1100000.0
      https://www.halooglasi.com/nekretnine/prodaja-kuca/6-0-kuca-dedinje-blizina-pinka-perfektna-v/5425641790207?kid=1          prodaja            1100000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/lux-sa-krovnim-bazenom-i-nesvakidasnjim-pogle/5425642443935?kid=1          prodaja            1100000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/palace-one-dedinje-nov-cetvorosoban-stan-186m/5425643099123?kid=1          prodaja            1095000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/palace-one-dedinje---ekskluzivan-stan-sa-dve/5425643145433?kid=3          prodaja            1095000.0
     https://www.halooglasi.com/nekretnine/prodaja-kuca/ledine-kod-holivuda-kuca-iz-bajke-380-na-8a/5425643109001?kid=1          prodaja            1060000.0
